gene	gene_group	chrom	strand	tss	baseline_tss	is_baseline	transcript_count	transcript_ids	parent_gene_count	half_width_bp	start	end	state	replicate	mark	gsm	mean_CPM	covered_fraction	H3_mean_CPM	H3_covered_fraction	ratio_eligible	log2_mark_over_H3
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	5000	117836395	117846395	iAT1	CUT2	H3K27ac	GSM8796441	1.0490657353270798	1.0	0.04750471070408821	1.0	True	4.4648906886500255
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	1000	49923862	49925862	iAT1	CUT2	H3K27ac	GSM8796441	0.061492888848297296	1.0	0.0746479642316699	1.0	True	-0.2796833321475253
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	5000	49919862	49929862	iAT1	CUT2	H3K27ac	GSM8796441	0.03896239340025932	1.0	0.060611823530495164	1.0	True	-0.6375169445526649
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	1000	52868656	52870656	iAT1	CUT2	H3K27ac	GSM8796441	1.92120909743011	1.0	0.043701099790632726	1.0	True	5.45820114768395
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	5000	52864656	52874656	iAT1	CUT2	H3K27ac	GSM8796441	1.4563425402332097	1.0	0.021203132048249244	1.0	True	6.1019285253800986
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	1000	52890056	52892056	iAT1	CUT2	H3K27ac	GSM8796441	5.069039582431317	1.0	0.1560614654161036	1.0	True	5.021526172305855
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	5000	52886056	52896056	iAT1	CUT2	H3K27ac	GSM8796441	1.4767879142204299	1.0	0.04930455487892032	1.0	True	4.904597908589763
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	1000	52913418	52915418	iAT1	CUT2	H3K27ac	GSM8796441	1.6326954078376292	1.0	0.02254654588922858	1.0	True	6.1782054288643025
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	5000	52909418	52919418	iAT1	CUT2	H3K27ac	GSM8796441	1.4915220269605518	1.0	0.03162018157690764	1.0	True	5.55979582117768
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	1000	75030890	75032890	iAT1	CUT2	H3K27ac	GSM8796441	2.529468388259411	1.0	0.02856758175417781	1.0	True	6.468311481810701
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	5000	75026890	75036890	iAT1	CUT2	H3K27ac	GSM8796441	2.0211902158372106	1.0	0.04883194189891219	1.0	True	5.37123614032992
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	1000	42382868	42384868	iAT1	CUT2	H3K27ac	GSM8796441	2.082360255271196	1.0	0.021559219241142274	1.0	True	6.593770938670935
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	5000	42378868	42388868	iAT1	CUT2	H3K27ac	GSM8796441	0.9914662537965924	1.0	0.018474241437762974	1.0	True	5.745976635893927
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	1000	36496107	36498107	iAT1	CUT2	H3K27ac	GSM8796441	0.30760278846137223	1.0	0.016476942233741285	1.0	True	4.2225481422981925
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	5000	36492107	36502107	iAT1	CUT2	H3K27ac	GSM8796441	0.42365810832288114	1.0	0.03064904937669635	1.0	True	3.788986248321118
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	1000	36498358	36500358	iAT1	CUT2	H3K27ac	GSM8796441	1.2434164493009447	1.0	0.08510386799275875	1.0	True	3.8689410552063523
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	5000	36494358	36504358	iAT1	CUT2	H3K27ac	GSM8796441	0.44224650613963606	1.0	0.03140006070956588	1.0	True	3.816011491730955
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	1000	26700223	26702223	iAT1	CUT2	H3K27ac	GSM8796441	0.21751751722581686	1.0	0.05061235204339028	1.0	True	2.10357016390738
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	5000	26696223	26706223	iAT1	CUT2	H3K27ac	GSM8796441	0.29066619527563453	1.0	0.05867277694866061	1.0	True	2.308600113915483
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	1000	160656753	160658753	iAT1	CUT2	H3K27ac	GSM8796441	0.3225207679187879	1.0	0.010876723408699036	1.0	True	4.890076144130802
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	5000	160652753	160662753	iAT1	CUT2	H3K27ac	GSM8796441	0.13645244696643202	1.0	0.011491775177419186	1.0	True	3.56972468752001
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	1000	42479027	42481027	iAT1	CUT2	H3K27ac	GSM8796441	0.09455477776750922	1.0	0.03557594780623913	1.0	True	1.4102481648800207
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	5000	42475027	42485027	iAT1	CUT2	H3K27ac	GSM8796441	0.032366134754382075	1.0	0.035932032223790884	1.0	True	-0.15078544724142462
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	1000	192412469	192414469	iAT1	CUT2	H3K27ac	GSM8796441	0.004965055449865759	1.0	0.05129216859489679	1.0	True	-3.3688568336712166
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	5000	192408469	192418469	iAT1	CUT2	H3K27ac	GSM8796441	0.002015973790548742	1.0	0.017318592574447393	1.0	True	-3.102772903951724
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	1000	192447079	192449079	iAT1	CUT2	H3K27ac	GSM8796441	0.0	1.0	0.019357975363731385	1.0	False	
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	5000	192443079	192453079	iAT1	CUT2	H3K27ac	GSM8796441	0.00023039700463414192	1.0	0.011342867915332318	1.0	True	-5.621519684648792
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	1000	192605306	192607306	iAT1	CUT2	H3K27ac	GSM8796441	0.0639235649611801	1.0	0.010682495974004268	1.0	True	2.581099095047841
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	5000	192601306	192611306	iAT1	CUT2	H3K27ac	GSM8796441	0.04019043776765466	1.0	0.0167715158008039	1.0	True	1.2608392069816519
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	1000	51067679	51069679	iAT1	CUT2	H3K27ac	GSM8796441	0.2816141210179776	1.0	0.07830590802431106	1.0	True	1.8465266118632095
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	5000	51063679	51073679	iAT1	CUT2	H3K27ac	GSM8796441	0.2329311521537602	1.0	0.06065713441967964	1.0	True	1.941154349618951
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	1000	211809344	211811344	iAT1	CUT2	H3K27ac	GSM8796441	0.03708235843107104	1.0	0.028130568124353886	1.0	True	0.3985943124314327
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	5000	211805344	211815344	iAT1	CUT2	H3K27ac	GSM8796441	0.06749010769743473	1.0	0.02955813691690564	1.0	True	1.191120718280371
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	1000	211850925	211852925	iAT1	CUT2	H3K27ac	GSM8796441	1.299149975180626	1.0	0.028729443717747927	1.0	True	5.498894117805438
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	5000	211846925	211856925	iAT1	CUT2	H3K27ac	GSM8796441	0.7525335246277973	1.0	0.03884543476626277	1.0	True	4.275938890152836
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	1000	211852698	211854698	iAT1	CUT2	H3K27ac	GSM8796441	2.21453953358531	1.0	0.11690856058895588	1.0	True	4.243554272504995
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	5000	211848698	211858698	iAT1	CUT2	H3K27ac	GSM8796441	0.7550932302832604	1.0	0.03939250807762146	1.0	True	4.260661603138639
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	1000	211858954	211860954	iAT1	CUT2	H3K27ac	GSM8796441	0.012625753292813896	1.0	0.02711088126525283	1.0	True	-1.1025025438951244
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	5000	211854954	211864954	iAT1	CUT2	H3K27ac	GSM8796441	0.03907067963760346	1.0	0.027622341261804104	1.0	True	0.5002507443350239
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	1000	211862906	211864906	iAT1	CUT2	H3K27ac	GSM8796441	0.01641578273847699	1.0	0.04491502847522497	1.0	True	-1.4521147062724533
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	5000	211858906	211868906	iAT1	CUT2	H3K27ac	GSM8796441	0.02133935455977917	1.0	0.031014842565357685	1.0	True	-0.5394422612696366
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	1000	38731031	38733031	iAT1	CUT2	H3K27ac	GSM8796441	1.9113713943362236	1.0	0.04420286066457629	1.0	True	5.434324583059254
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	5000	38727031	38737031	iAT1	CUT2	H3K27ac	GSM8796441	0.7617401104014366	1.0	0.019260859526693822	1.0	True	5.305554873853909
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	1000	7578367	7580367	iAT1	CUT2	H3K27ac	GSM8796441	0.009503871318884194	1.0	0.025767475694417955	1.0	True	-1.438964003299626
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	5000	7574367	7584367	iAT1	CUT2	H3K27ac	GSM8796441	0.003974347305484116	1.0	0.026651207012683153	1.0	True	-2.7454110173048885
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	1000	7590593	7592593	iAT1	CUT2	H3K27ac	GSM8796441	2.1095241784751417	1.0	0.07625033818930388	1.0	True	4.79003007669787
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	5000	7586593	7596593	iAT1	CUT2	H3K27ac	GSM8796441	0.7212731410916895	1.0	0.029156736711412667	1.0	True	4.628644537369036
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	1000	35821305	35823305	iAT1	CUT2	H3K27ac	GSM8796441	0.6083626314252615	1.0	0.1190450614131987	1.0	True	2.3534237668615083
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	5000	35817305	35827305	iAT1	CUT2	H3K27ac	GSM8796441	0.1635010517947376	1.0	0.05658485125005245	1.0	True	1.5308121412655158
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	1000	22430327	22432327	iAT2	CUT1	H3	GSM8796443	0.07578563772886991	1.0	0.07578563772886991	1.0	True	0.0
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	5000	22426327	22436327	iAT2	CUT1	H3	GSM8796443	0.05791810343042016	1.0	0.05791810343042016	1.0	True	0.0
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	1000	22431423	22433423	iAT2	CUT1	H3	GSM8796443	0.03967200667783618	1.0	0.03967200667783618	1.0	True	0.0
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	5000	22427423	22437423	iAT2	CUT1	H3	GSM8796443	0.06151432666927576	1.0	0.06151432666927576	1.0	True	0.0
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	1000	22434720	22436720	iAT2	CUT1	H3	GSM8796443	0.04712943805381656	1.0	0.04712943805381656	1.0	True	0.0
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	5000	22430720	22440720	iAT2	CUT1	H3	GSM8796443	0.060454387973994016	1.0	0.060454387973994016	1.0	True	0.0
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	1000	22434742	22436742	iAT2	CUT1	H3	GSM8796443	0.04796224697306752	1.0	0.04796224697306752	1.0	True	0.0
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	5000	22430742	22440742	iAT2	CUT1	H3	GSM8796443	0.060121263980120423	1.0	0.060121263980120423	1.0	True	0.0
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	1000	2362112	2364112	iAT2	CUT1	H3	GSM8796443	0.2995463035516441	1.0	0.2995463035516441	1.0	True	0.0
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	5000	2358112	2368112	iAT2	CUT1	H3	GSM8796443	0.07684557165950537	1.0	0.07684557165950537	1.0	True	0.0
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	1000	30707839	30709839	iAT2	CUT1	H3	GSM8796443	0.06866888843104244	1.0	0.06866888843104244	1.0	True	0.0
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	5000	30703839	30713839	iAT2	CUT1	H3	GSM8796443	0.03369091723114252	1.0	0.03369091723114252	1.0	True	0.0
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	1000	30708515	30710515	iAT2	CUT1	H3	GSM8796443	0.08138816161081194	1.0	0.08138816161081194	1.0	True	0.0
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	5000	30704515	30714515	iAT2	CUT1	H3	GSM8796443	0.03611363549157977	1.0	0.03611363549157977	1.0	True	0.0
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	1000	188923867	188925867	iAT2	CUT1	H3	GSM8796443	0.15520529514178633	1.0	0.15520529514178633	1.0	True	0.0
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	5000	188919867	188929867	iAT2	CUT1	H3	GSM8796443	0.058925023498386145	1.0	0.058925023498386145	1.0	True	0.0
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	1000	85669254	85671254	iAT2	CUT1	H3	GSM8796443	0.12128723717853426	1.0	0.12128723717853426	1.0	True	0.0
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	5000	85665254	85675254	iAT2	CUT1	H3	GSM8796443	0.05353448795452714	1.0	0.05353448795452714	1.0	True	0.0
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	1000	85669796	85671796	iAT2	CUT1	H3	GSM8796443	0.12492131972685457	1.0	0.12492131972685457	1.0	True	0.0
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	5000	85665796	85675796	iAT2	CUT1	H3	GSM8796443	0.0494612912401557	1.0	0.0494612912401557	1.0	True	0.0
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	1000	32036443	32038443	iAT2	CUT1	H3	GSM8796443	0.01514198761433363	1.0	0.01514198761433363	1.0	True	0.0
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	5000	32032443	32042443	iAT2	CUT1	H3	GSM8796443	0.026445479745417833	1.0	0.026445479745417833	1.0	True	0.0
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	1000	13024716	13026716	iAT2	CUT1	H3	GSM8796443	0.05867518242448568	1.0	0.05867518242448568	1.0	True	0.0
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	5000	13020716	13030716	iAT2	CUT1	H3	GSM8796443	0.032176718674600126	1.0	0.032176718674600126	1.0	True	0.0
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	1000	13024791	13026791	iAT2	CUT1	H3	GSM8796443	0.05867518242448568	1.0	0.05867518242448568	1.0	True	0.0
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	5000	13020791	13030791	iAT2	CUT1	H3	GSM8796443	0.032176718674600126	1.0	0.032176718674600126	1.0	True	0.0
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	1000	13025225	13027225	iAT2	CUT1	H3	GSM8796443	0.055836061108857395	1.0	0.055836061108857395	1.0	True	0.0
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	5000	13021225	13031225	iAT2	CUT1	H3	GSM8796443	0.031608894411474464	1.0	0.031608894411474464	1.0	True	0.0
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	1000	13026416	13028416	iAT2	CUT1	H3	GSM8796443	0.0239243462421	1.0	0.0239243462421	1.0	True	0.0
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	5000	13022416	13032416	iAT2	CUT1	H3	GSM8796443	0.02827008629143238	1.0	0.02827008629143238	1.0	True	0.0
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	1000	60143363	60145363	iAT2	CUT1	H3	GSM8796443	0.05205058166757226	1.0	0.05205058166757226	1.0	True	0.0
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	5000	60139363	60149363	iAT2	CUT1	H3	GSM8796443	0.026498473528772593	1.0	0.026498473528772593	1.0	True	0.0
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	1000	60144747	60146747	iAT2	CUT1	H3	GSM8796443	0.039747722633183005	1.0	0.039747722633183005	1.0	True	0.0
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	5000	60140747	60150747	iAT2	CUT1	H3	GSM8796443	0.029148322269320487	1.0	0.029148322269320487	1.0	True	0.0
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	1000	60168118	60170118	iAT2	CUT1	H3	GSM8796443	0.07071306152641774	1.0	0.07071306152641774	1.0	True	0.0
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	5000	60164118	60174118	iAT2	CUT1	H3	GSM8796443	0.029526871498674154	1.0	0.029526871498674154	1.0	True	0.0
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	1000	60168528	60170528	iAT2	CUT1	H3	GSM8796443	0.058675207756459714	1.0	0.058675207756459714	1.0	True	0.0
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	5000	60164528	60174528	iAT2	CUT1	H3	GSM8796443	0.029526871498674154	1.0	0.029526871498674154	1.0	True	0.0
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	1000	117839040	117841040	iAT2	CUT1	H3	GSM8796443	0.1097793716005981	1.0	0.1097793716005981	1.0	True	0.0
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	5000	117835040	117845040	iAT2	CUT1	H3	GSM8796443	0.051861285623162987	1.0	0.051861285623162987	1.0	True	0.0
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	1000	117839067	117841067	iAT2	CUT1	H3	GSM8796443	0.1097793716005981	1.0	0.1097793716005981	1.0	True	0.0
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	5000	117835067	117845067	iAT2	CUT1	H3	GSM8796443	0.051861285623162987	1.0	0.051861285623162987	1.0	True	0.0
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	1000	117840395	117842395	iAT2	CUT1	H3	GSM8796443	0.16031570775434376	1.0	0.16031570775434376	1.0	True	0.0
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	5000	117836395	117846395	iAT2	CUT1	H3	GSM8796443	0.05053636088967323	1.0	0.05053636088967323	1.0	True	0.0
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	1000	49923862	49925862	iAT2	CUT1	H3	GSM8796443	0.105993911344558	1.0	0.105993911344558	1.0	True	0.0
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	5000	49919862	49929862	iAT2	CUT1	H3	GSM8796443	0.07599005390480161	1.0	0.07599005390480161	1.0	True	0.0
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	1000	52868656	52870656	iAT2	CUT1	H3	GSM8796443	0.04069407545030117	1.0	0.04069407545030117	1.0	True	0.0
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	5000	52864656	52874656	iAT2	CUT1	H3	GSM8796443	0.03842278702184558	1.0	0.03842278702184558	1.0	True	0.0
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	1000	52890056	52892056	iAT2	CUT1	H3	GSM8796443	0.2074451056420803	1.0	0.2074451056420803	1.0	True	0.0
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	5000	52886056	52896056	iAT2	CUT1	H3	GSM8796443	0.06573133903965354	1.0	0.06573133903965354	1.0	True	0.0
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	1000	52913418	52915418	iAT2	CUT1	H3	GSM8796443	0.08097177375480533	1.0	0.08097177375480533	1.0	True	0.0
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	5000	52909418	52919418	iAT2	CUT1	H3	GSM8796443	0.05834962470605969	1.0	0.05834962470605969	1.0	True	0.0
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	1000	75030890	75032890	iAT2	CUT1	H3	GSM8796443	0.050157778337597846	1.0	0.050157778337597846	1.0	True	0.0
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	5000	75026890	75036890	iAT2	CUT1	H3	GSM8796443	0.06548906903713941	1.0	0.06548906903713941	1.0	True	0.0
