accession,gene_short_name,tracking_id,gene_id,locus,FPKM,FPKM_lo,FPKM_hi,status
GSM2943047,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943047,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943047,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943047,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943047,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943047,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943047,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943047,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943048,Actb,Actb,Actb,chr5:142903115-142906724,1429.95,1390.63,1469.26,OK
GSM2943048,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943048,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943048,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,55.8714,51.1367,60.6061,OK
GSM2943048,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,300.708,290.233,311.182,OK
GSM2943048,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943048,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,2.27561,0.256995,4.29422,OK
GSM2943048,Mgp,Mgp,Mgp,chr6:136872434-136875805,7076.46,6890.92,7262,OK
GSM2943048,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,5.3156,4.07281,6.55839,OK
GSM2943048,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943048,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943048,Ppia,Ppia,Ppia,chr11:6415869-6419810,63.0044,48.0499,77.9589,OK
GSM2943048,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943048,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,30.555,20.7696,40.3405,OK
GSM2943048,Ubc,Ubc,Ubc,chr5:125385964-125390017,160.36,148.87,171.851,OK
GSM2943048,Wls,Wls,Wls,chr3:159839694-159935175,0,0,0,OK
GSM2943048,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943048,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943048,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943048,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943048,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943048,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943048,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943048,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943048,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943048,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943048,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,7.68133,5.68614,9.67651,OK
GSM2943048,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943048,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943048,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943048,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943048,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943048,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943048,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,1.59665,0.633835,2.55947,OK
GSM2943048,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943049,Actb,Actb,Actb,chr5:142903115-142906724,2447.73,2395.63,2499.82,OK
GSM2943049,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943049,Axin2,Axin2,Axin2,chr11:108920348-108950781,0.455734,5.55112e-17,0.911468,OK
GSM2943049,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,12.0159,9.79414,14.2376,OK
GSM2943049,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,116.547,109.949,123.146,OK
GSM2943049,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943049,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,23.3012,16.7541,29.8483,OK
GSM2943049,Mgp,Mgp,Mgp,chr6:136872434-136875805,3471.42,3339.24,3603.6,OK
GSM2943049,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,1.59595,0.900209,2.29169,OK
GSM2943049,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943049,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943049,Ppia,Ppia,Ppia,chr11:6415869-6419810,40.2841,28.138,52.4302,OK
GSM2943049,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943049,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,5.65265,1.37965,9.92564,OK
GSM2943049,Ubc,Ubc,Ubc,chr5:125385964-125390017,850.98,824.183,877.777,OK
GSM2943049,Wls,Wls,Wls,chr3:159839694-159935175,294.037,279.205,308.869,OK
GSM2943049,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943049,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943049,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943049,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943049,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943049,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943049,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943049,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943049,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943049,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943049,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,1.04888,0.274539,1.82323,OK
GSM2943049,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943049,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943049,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943049,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943049,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943049,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943049,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0.89206,0.163696,1.62042,OK
GSM2943049,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943050,Actb,Actb,Actb,chr5:142903115-142906724,3084.39,3024.28,3144.49,OK
GSM2943050,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943050,Axin2,Axin2,Axin2,chr11:108920348-108950781,0.120609,0,0.361828,OK
GSM2943050,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,31.5869,27.8804,35.2934,OK
GSM2943050,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,173.79,165.499,182.081,OK
GSM2943050,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943050,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,15.7131,10.1935,21.2327,OK
GSM2943050,Mgp,Mgp,Mgp,chr6:136872434-136875805,14410.9,14135.7,14686.1,OK
GSM2943050,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,0.460981,0.0545629,0.867398,OK
GSM2943050,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943050,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943050,Ppia,Ppia,Ppia,chr11:6415869-6419810,135.291,112.504,158.078,OK
GSM2943050,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943050,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,19.4906,11.3625,27.6188,OK
GSM2943050,Ubc,Ubc,Ubc,chr5:125385964-125390017,285.389,269.432,301.345,OK
GSM2943050,Wls,Wls,Wls,chr3:159839694-159935175,10.0794,7.23079,12.928,OK
GSM2943050,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943050,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943050,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943050,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943050,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943050,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943050,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943050,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943050,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943050,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943050,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0.138762,0,0.502808,OK
GSM2943050,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943050,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943050,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943050,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943050,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943050,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943050,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943050,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943051,Actb,Actb,Actb,chr5:142903115-142906724,2095.02,2045.91,2144.13,OK
GSM2943051,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943051,Axin2,Axin2,Axin2,chr11:108920348-108950781,0.591937,0.0624925,1.12138,OK
GSM2943051,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,77.8513,72.0866,83.6161,OK
GSM2943051,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,181.426,173.034,189.818,OK
GSM2943051,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943051,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,4.27185,1.41601,7.12769,OK
GSM2943051,Mgp,Mgp,Mgp,chr6:136872434-136875805,14420.5,14146.4,14694.6,OK
GSM2943051,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,0.226144,0,0.527506,OK
GSM2943051,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943051,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943051,Ppia,Ppia,Ppia,chr11:6415869-6419810,127.603,105.598,149.609,OK
GSM2943051,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943051,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,10.045,4.24553,15.8445,OK
GSM2943051,Ubc,Ubc,Ubc,chr5:125385964-125390017,343.661,326.305,361.017,OK
GSM2943051,Wls,Wls,Wls,chr3:159839694-159935175,3.68837,1.94466,5.43208,OK
GSM2943051,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943051,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943051,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943051,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943051,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943051,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943051,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943051,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943051,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943051,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943051,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,2.58833,1.37126,3.8054,OK
GSM2943051,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943051,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943051,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943051,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943051,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943051,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943051,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943051,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943052,Actb,Actb,Actb,chr5:142903115-142906724,3074.11,3004.05,3144.17,OK
GSM2943052,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943052,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943052,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,71.3905,64.8769,77.9041,OK
GSM2943052,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,195.136,184.866,205.407,OK
GSM2943052,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943052,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,29.0262,20.2778,37.7746,OK
GSM2943052,Mgp,Mgp,Mgp,chr6:136872434-136875805,2247.02,2120.94,2373.1,OK
GSM2943052,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,52.7262,48.0149,57.4374,OK
GSM2943052,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943052,Porcn,Porcn,Porcn,chrX:8193849-8206525,0.405443,0,2.01135,OK
GSM2943052,Ppia,Ppia,Ppia,chr11:6415869-6419810,186.565,155.453,217.677,OK
GSM2943052,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943052,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,20.6489,10.9149,30.3829,OK
GSM2943052,Ubc,Ubc,Ubc,chr5:125385964-125390017,77.4848,67.7729,87.1968,OK
GSM2943052,Wls,Wls,Wls,chr3:159839694-159935175,0.809241,0,1.87976,OK
GSM2943052,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943052,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943052,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943052,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943052,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943052,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943052,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943052,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943052,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943052,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943052,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943052,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943052,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943052,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943052,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943052,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943052,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943052,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943052,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943053,Actb,Actb,Actb,chr5:142903115-142906724,4698.23,4619.44,4777.02,OK
GSM2943053,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943053,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943053,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,205.094,195.078,215.111,OK
GSM2943053,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,753.409,735.103,771.716,OK
GSM2943053,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943053,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,109.211,93.7314,124.69,OK
GSM2943053,Mgp,Mgp,Mgp,chr6:136872434-136875805,32185.6,31745.3,32625.8,OK
GSM2943053,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,8.11942,6.43567,9.80317,OK
GSM2943053,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943053,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943053,Ppia,Ppia,Ppia,chr11:6415869-6419810,159.733,133.294,186.173,OK
GSM2943053,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943053,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,0.964536,0,2.89361,OK
GSM2943053,Ubc,Ubc,Ubc,chr5:125385964-125390017,808.079,779.577,836.581,OK
GSM2943053,Wls,Wls,Wls,chr3:159839694-159935175,0,0,0,OK
GSM2943053,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943053,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943053,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943053,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943053,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943053,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943053,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943053,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943053,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943053,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943053,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943053,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943053,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943053,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943053,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943053,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943053,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943053,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943053,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943054,Actb,Actb,Actb,chr5:142903115-142906724,2055.81,2000.44,2111.18,OK
GSM2943054,Ager,Ager,Ager,chr17:34597861-34600932,90.39,76.4008,104.379,OK
GSM2943054,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943054,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,30.4206,26.3094,34.5319,OK
GSM2943054,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,122.811,114.932,130.689,OK
GSM2943054,Epcam,Epcam,Epcam,chr17:87635978-87651127,3.04188,1.01396,5.0698,OK
GSM2943054,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,39.4203,29.5716,49.269,OK
GSM2943054,Mgp,Mgp,Mgp,chr6:136872434-136875805,4112.67,3948.21,4277.13,OK
GSM2943054,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,41.937,37.8733,46.0006,OK
GSM2943054,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,2.05447,0.680634,3.4283,OK
GSM2943054,Porcn,Porcn,Porcn,chrX:8193849-8206525,0.378702,0,1.87872,OK
GSM2943054,Ppia,Ppia,Ppia,chr11:6415869-6419810,316.396,277.302,355.49,OK
GSM2943054,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943054,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,37130.3,36731.9,37528.7,OK
GSM2943054,Ubc,Ubc,Ubc,chr5:125385964-125390017,460.212,437.332,483.091,OK
GSM2943054,Wls,Wls,Wls,chr3:159839694-159935175,48.0221,41.0372,55.0069,OK
GSM2943054,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943054,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943054,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943054,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943054,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943054,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,8.53711,5.18858,11.8856,OK
GSM2943054,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0.742111,0,1.48422,OK
GSM2943054,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943054,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943054,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0.517953,0,1.11603,OK
GSM2943054,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,11.1621,8.32225,14.002,OK
GSM2943054,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943054,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943054,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943054,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943054,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943054,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943054,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943054,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
