assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	offset_bp	start	end	mean_CPM	covered_fraction
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	2250.0	32035143	32035243	0.014477632045745849	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	2150.0	32035243	32035343	0.08731826856732368	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	2050.0	32035343	32035443	0.14070436373353004	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1950.0	32035443	32035543	0.10496289066970349	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1850.0	32035543	32035643	0.08550857864320278	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1750.0	32035643	32035743	0.0760075682401657	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1650.0	32035743	32035843	0.08731825448572636	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1550.0	32035843	32035943	0.04343291021883488	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1450.0	32035943	32036043	0.09862896889448165	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1350.0	32036043	32036143	0.06152997240424156	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1250.0	32036143	32036243	0.09365224666893482	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1150.0	32036243	32036343	0.07103088222444058	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	1050.0	32036343	32036443	0.11491608165204525	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	950.0	32036443	32036543	0.06288718603551388	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	850.0	32036543	32036643	0.05157656416296959	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	750.0	32036643	32036743	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	650.0	32036743	32036843	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	550.0	32036843	32036943	0.05021928615868092	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	450.0	32036943	32037043	0.06786390021443367	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	350.0	32037043	32037143	0.04026591412723064	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	250.0	32037143	32037243	0.09546193659305573	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	150.0	32037243	32037343	0.06786390021443367	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	50.0	32037343	32037443	0.028955264091491698	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-50.0	32037443	32037543	0.08415123626589775	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-150.0	32037543	32037643	0.006333964020013809	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-250.0	32037643	32037743	0.033931950107216835	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-350.0	32037743	32037843	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-450.0	32037843	32037943	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-550.0	32037943	32038043	0.016287336051464082	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-650.0	32038043	32038143	0.05157656416296959	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-750.0	32038143	32038243	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-850.0	32038243	32038343	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-950.0	32038343	32038443	0.008143668025732041	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1050.0	32038443	32038543	0.11310665123164654	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1150.0	32038543	32038643	0.0031669820100069046	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1250.0	32038643	32038743	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1350.0	32038743	32038843	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1450.0	32038843	32038943	0.008143668025732041	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1550.0	32038943	32039043	0.2492868686467409	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1650.0	32039043	32039143	0.10451037064194679	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1750.0	32039143	32039243	0.019454318061470986	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1850.0	32039243	32039343	0.014477632045745849	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-1950.0	32039343	32039443	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2050.0	32039443	32039543	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2150.0	32039543	32039643	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2250.0	32039643	32039743	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2350.0	32039743	32039843	0.019454318061470986	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2450.0	32039843	32039943	0.04524260014295578	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2550.0	32039943	32040043	0.025788282081484794	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2650.0	32040043	32040143	0.019454318061470986	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2750.0	32040143	32040243	0.025788282081484794	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2850.0	32040243	32040343	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-2950.0	32040343	32040443	0.03076496809720993	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3050.0	32040443	32040543	0.014477632045745849	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3150.0	32040543	32040643	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3250.0	32040643	32040743	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3350.0	32040743	32040843	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3450.0	32040843	32040943	0.05338626816868782	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3550.0	32040943	32041043	0.014477632045745849	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3650.0	32041043	32041143	0.03076496809720993	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3750.0	32041143	32041243	0.014477632045745849	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3850.0	32041243	32041343	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-3950.0	32041343	32041443	0.05021928615868092	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4050.0	32041443	32041543	0.04026591412723064	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4150.0	32041543	32041643	0.11491619028151036	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4250.0	32041643	32041743	0.032122260183095934	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4350.0	32041743	32041843	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4450.0	32041843	32041943	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4550.0	32041943	32042043	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4650.0	32042043	32042143	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4750.0	32042143	32042243	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4850.0	32042243	32042343	0.0	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796442	iATCs	CUT1	H3	-4950.0	32042343	32042443	0.019454318061470986	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4950.0	36492107	36492207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4850.0	36492207	36492307	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4750.0	36492307	36492407	0.09862896889448165	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4650.0	36492407	36492507	0.1031528989970684	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4550.0	36492507	36492607	0.05836288176476955	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4450.0	36492607	36492707	0.056553250178694725	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4350.0	36492707	36492807	0.02262130007147789	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4250.0	36492807	36492907	0.033931950107216835	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4150.0	36492907	36493007	0.03076496809720993	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-4050.0	36493007	36493107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3950.0	36493107	36493207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3850.0	36493207	36493307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3750.0	36493307	36493407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3650.0	36493407	36493507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3550.0	36493507	36493607	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3450.0	36493607	36493707	0.042075618132948876	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3350.0	36493707	36493807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3250.0	36493807	36493907	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3150.0	36493907	36494007	0.03076496809720993	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-3050.0	36494007	36494107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2950.0	36494107	36494207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2850.0	36494207	36494307	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2750.0	36494307	36494407	0.03076496809720993	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2650.0	36494407	36494507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2550.0	36494507	36494607	0.03709893211722374	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2450.0	36494607	36494707	0.008143668025732041	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2350.0	36494707	36494807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2250.0	36494807	36494907	0.014477632045745849	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2150.0	36494907	36495007	0.03076496809720993	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-2050.0	36495007	36495107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1950.0	36495107	36495207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1850.0	36495207	36495307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1750.0	36495307	36495407	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1650.0	36495407	36495507	0.033931950107216835	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1550.0	36495507	36495607	0.04524260014295578	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1450.0	36495607	36495707	0.03076496809720993	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1350.0	36495707	36495807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1250.0	36495807	36495907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1150.0	36495907	36496007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-1050.0	36496007	36496107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-950.0	36496107	36496207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-850.0	36496207	36496307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-750.0	36496307	36496407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-650.0	36496407	36496507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-550.0	36496507	36496607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-450.0	36496607	36496707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-350.0	36496707	36496807	0.04026591412723064	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-250.0	36496807	36496907	0.042075618132948876	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-150.0	36496907	36497007	0.06786390021443367	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	-50.0	36497007	36497107	0.008143668025732041	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	50.0	36497107	36497207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	150.0	36497207	36497307	0.028955264091491698	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	250.0	36497307	36497407	0.03890863612294197	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	350.0	36497407	36497507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	450.0	36497507	36497607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	550.0	36497607	36497707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	650.0	36497707	36497807	0.025788282081484794	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	750.0	36497807	36497907	0.042075618132948876	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	850.0	36497907	36498007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	950.0	36498007	36498107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1050.0	36498107	36498207	0.014477632045745849	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1150.0	36498207	36498307	0.019454318061470986	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1250.0	36498307	36498407	0.0031669820100069046	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1350.0	36498407	36498507	0.10179595090448856	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1450.0	36498507	36498607	0.14341912999749185	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1550.0	36498607	36498707	0.17961320370435715	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1650.0	36498707	36498807	0.11627354070544244	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1750.0	36498807	36498907	0.16649260774254798	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1850.0	36498907	36499007	0.15970655255019664	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	1950.0	36499007	36499107	0.22304611578583716	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2050.0	36499107	36499207	0.3614886191487312	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2150.0	36499207	36499307	1.0297221249341966	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2250.0	36499307	36499407	0.8532739873230457	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2350.0	36499407	36499507	0.10043839931488037	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2450.0	36499507	36499607	0.028955264091491698	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2550.0	36499607	36499707	0.17418394535779952	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2650.0	36499707	36499807	0.1877566546201706	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2750.0	36499807	36499907	0.033931950107216835	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2850.0	36499907	36500007	0.13889459535479545	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	2950.0	36500007	36500107	0.10179590061306953	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3050.0	36500107	36500207	0.04705234035849571	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3150.0	36500207	36500307	0.025788282081484794	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3250.0	36500307	36500407	0.08731826856732368	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3350.0	36500407	36500507	0.04026591412723064	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3450.0	36500507	36500607	0.08867549575865269	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3550.0	36500607	36500707	0.16015860199928283	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3650.0	36500707	36500807	0.0760075682401657	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3750.0	36500807	36500907	0.0886755184084177	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3850.0	36500907	36501007	0.2244032056629658	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	3950.0	36501007	36501107	0.2954339803755283	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4050.0	36501107	36501207	0.5334103012084961	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4150.0	36501207	36501307	0.19725769989192485	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4250.0	36501307	36501407	0.25878755152225497	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4350.0	36501407	36501507	0.0760075682401657	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4450.0	36501507	36501607	0.02262130007147789	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4550.0	36501607	36501707	0.019454318061470986	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4650.0	36501707	36501807	0.04026591412723064	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4750.0	36501807	36501907	0.06469691820442676	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4850.0	36501907	36502007	0.008143668025732041	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796442	iATCs	CUT1	H3	4950.0	36502007	36502107	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796444	iAT1	CUT1	H3	-4950.0	22426327	22426427	0.06511319987475872	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796444	iAT1	CUT1	H3	-4850.0	22426427	22426527	0.06615500785410404	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796444	iAT1	CUT1	H3	-4750.0	22426527	22426627	0.11928751684725285	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796444	iAT1	CUT1	H3	-4650.0	22426627	22426727	0.08699115939438343	1.0
