cohort,compartment,label,set,mean_set_transcript_share_IPF,mean_set_transcript_share_control,delta_transcript_share
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.05622962444537355,0.03168568234198362,0.024543942103389928
GSE135893,macrophages,Proliferating Macrophages,GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.10280304163841007,0.06871215235123347,0.0340908892871766
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_NUCLEAR_DIVISION,0.08111745031864454,0.049588606240318175,0.03152884407832636
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.05835377488043423,0.0335086653665368,0.02484510951389743
GSE135893,macrophages,Proliferating Macrophages,GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION,0.04861879269272346,0.027314865870922248,0.021303926821801215
GSE135893,macrophages,Proliferating Macrophages,GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.14315610761058634,0.09571384867210292,0.04744225893848342
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.059955835135421055,0.035177473557143804,0.02477836157827725
GSE135893,macrophages,Proliferating Macrophages,GOBP_RRNA_PROCESSING,0.05680031216738456,0.032136069955524024,0.02466424221186054
GSE135893,macrophages,Proliferating Macrophages,GOBP_SISTER_CHROMATID_SEGREGATION,0.0760043955187934,0.04616966481079867,0.02983473070799473
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION,0.1208542590207825,0.07101691928127997,0.04983733973950254
GSE135893,macrophages,Proliferating Macrophages,GOBP_EOSINOPHIL_MIGRATION,0.04244370812296985,0.02705548018609724,0.015388227936872612
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,0.07543537995674418,0.045244443893119365,0.030190936063624815
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER,0.06972284322465207,0.040192825831689066,0.029530017392963
GSE135893,macrophages,Proliferating Macrophages,GOBP_MONOCYTE_CHEMOTAXIS,0.05429580629724615,0.034201819288189626,0.020093987009056527
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.05792884848161744,0.03419650935201465,0.023732339129602792
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,0.05841832094358864,0.03310726425351441,0.025311056690074232
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.0620932125813275,0.039783347410398594,0.022309865170928908
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0.07260572669226968,0.04331532832801499,0.02929039836425469
GSE135893,macrophages,Proliferating Macrophages,GOBP_CHROMOSOME_LOCALIZATION,0.08235467287739683,0.0533910334027089,0.028963639474687927
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,0.15866308604334878,0.0975289356730662,0.06113415037028258
GSE135893,macrophages,Proliferating Macrophages,GOBP_ATP_METABOLIC_PROCESS,0.05690056972489647,0.03294649851765869,0.023954071207237776
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,0.05640494717021587,0.031722123839591124,0.02468282333062475
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0576051883753838,0.033704529875739214,0.023900658499644588
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.08764518859493738,0.05076268609132243,0.036882502503614946
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION,0.23302195134394488,0.12210824148896376,0.11091370985498111
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.07804105241362363,0.043168440677008806,0.03487261173661483
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.05897051985458849,0.03515917791110931,0.023811341943479176
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.0820185012118246,0.04697612242209313,0.03504237878973146
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSOME_ASSEMBLY,0.055743444586987566,0.031350428875096745,0.02439301571189082
GSE135893,macrophages,Proliferating Macrophages,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.05908565174997959,0.0345916069248088,0.024494044825170785
GSE135893,macrophages,Proliferating Macrophages,GOBP_RRNA_METABOLIC_PROCESS,0.05703912520098228,0.03226762998498442,0.024771495215997863
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_CYTOKINETIC_PROCESS,0.059650733294732826,0.03797343582119409,0.021677297473538734
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.10648937686790118,0.06826472775521768,0.0382246491126835
GSE135893,macrophages,Proliferating Macrophages,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,0.06799172602956725,0.03703010609154622,0.03096161993802103
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,0.10308343630425455,0.06308741211229107,0.03999602419196348
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,0.0735754730395388,0.04296582084740841,0.030609652192130396
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.0586253338120055,0.03288826690438857,0.02573706690761693
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,0.16397350533323185,0.10471107485838108,0.059262430474850775
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.09815003486280947,0.05905930002352165,0.03909073483928782
GSE135893,macrophages,Proliferating Macrophages,GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.07044703916126596,0.037593055651279565,0.0328539835099864
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,0.06170509650924849,0.0348181523100545,0.02688694419919399
GSE135893,macrophages,Proliferating Macrophages,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.05961936174886554,0.034722666112969404,0.024896695635896138
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH,0.04869770278905392,0.027621727543088597,0.021075975245965325
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.0765734124524481,0.0467866539727994,0.0297867584796487
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.05828030058514002,0.03521945041447087,0.023060850170669153
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,0.05373491078475839,0.02409429106152726,0.029640619723231128
GSE135893,macrophages,Proliferating Macrophages,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.052715351848808156,0.02742599329930238,0.025289358549505776
GSE135893,macrophages,Proliferating Macrophages,GOBP_MATURATION_OF_SSU_RRNA,0.05639539837042946,0.03199335149561578,0.024402046874813677
GSE135893,macrophages,Proliferating Macrophages,GOBP_CHROMOSOME_SEGREGATION,0.079933732146642,0.04892572183938764,0.031008010307254356
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,0.053929642662817634,0.024094609046769404,0.02983503361604823
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_CYTOKINESIS,0.07878813383207767,0.05006828447398548,0.028719849358092187
GSE135893,macrophages,Proliferating Macrophages,GOBP_PSEUDOURIDINE_SYNTHESIS,0.05215973050119835,0.029741694509482466,0.022418035991715882
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.06279953962004521,0.03545899927887329,0.02734054034117192
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.061371595086895214,0.03943585324412729,0.021935741842767927
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.0845954495920478,0.05367184239084673,0.030923607201201075
GSE135893,macrophages,Proliferating Macrophages,GOBP_ACTIN_FILAMENT_SEVERING,0.05837315585384988,0.032051510995039154,0.02632164485881073
GSE135893,macrophages,Proliferating Macrophages,GOBP_VACUOLAR_ACIDIFICATION,0.04745492158709655,0.026728955498530976,0.020725966088565573
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_DNA_REPLICATION,0.21831105408982188,0.13085385689112872,0.08745719719869316
GSE135893,macrophages,Proliferating Macrophages,GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,0.061662842960791574,0.03784495701916372,0.023817885941627856
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOKINETIC_PROCESS,0.06040151115528191,0.03789916415920654,0.022502346996075367
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.09063852575989469,0.04711457398278983,0.04352395177710486
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_TEMPLATED_DNA_REPLICATION,0.10260430007848036,0.06169130237314529,0.04091299770533507
GSE135893,macrophages,Proliferating Macrophages,GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY,0.06739482872033455,0.03670317797996168,0.030691650740372868
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.17196507152966053,0.09991112567451216,0.07205394585514838
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.06440310553430041,0.03967754229140738,0.02472556324289303
GSE135893,macrophages,Proliferating Macrophages,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,0.06400340355961,0.042110122219991594,0.021893281339618403
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.07007342583517849,0.03802190619900609,0.0320515196361724
GSE135893,macrophages,Proliferating Macrophages,GOBP_MIDBODY_ABSCISSION,0.05737942007330893,0.03458955796496192,0.022789862108347006
GSE135893,macrophages,Proliferating Macrophages,GOBP_ORGANELLE_FISSION,0.0806929286629109,0.04916324282774663,0.03152968583516427
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.05883516143561119,0.03259349519333209,0.026241666242279103
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,0.17439349056398368,0.10617602448934489,0.06821746607463879
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,0.05395902639095763,0.024482743156923822,0.029476283234033805
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_REPLICATION_INITIATION,0.17728496332355323,0.10441993727680757,0.07286502604674566
GSE135893,macrophages,Proliferating Macrophages,GOBP_COPII_COATED_VESICLE_CARGO_LOADING,0.05469123807433098,0.03446499053982224,0.02022624753450874
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELL_REDOX_HOMEOSTASIS,0.052697703415723135,0.03022466362197518,0.022473039793747956
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_SPINDLE_ORGANIZATION,0.0932410293407543,0.05756124485800419,0.03567978448275011
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELL_CYCLE_DNA_REPLICATION,0.18158619814192614,0.10860373414320103,0.07298246399872511
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_REPLICATION,0.07216842574653785,0.043222492109933404,0.02894593363660445
GSE135893,macrophages,Proliferating Macrophages,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.09350743941103669,0.05840899198633303,0.03509844742470366
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,0.10836982352981746,0.06304783795050072,0.04532198557931674
GSE135893,macrophages,Proliferating Macrophages,GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,0.06579369752111819,0.03990350946114504,0.025890188059973146
GSE135893,macrophages,Proliferating Macrophages,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.044799972903572856,0.03313656234034015,0.011663410563232703
GSE135893,macrophages,Proliferating Macrophages,GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.0817159707922751,0.05030991269401371,0.03140605809826139
GSE135893,macrophages,Proliferating Macrophages,GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.06019786396061757,0.03383412887776957,0.026363735082848
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,0.06311480901553239,0.03541089662267697,0.02770391239285542
GSE135893,macrophages,Proliferating Macrophages,GOBP_RESPIRATORY_BURST,0.05051818018667937,0.028967500623497535,0.021550679563181834
GSE135893,macrophages,Proliferating Macrophages,GOBP_PEPTIDYL_CYSTEINE_MODIFICATION,0.0626089117137199,0.043408609449039376,0.01920030226468053
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.061835578650390625,0.038132423003350416,0.02370315564704021
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.07356336810784257,0.04594022299299485,0.027623145114847723
GSE135893,macrophages,Proliferating Macrophages,GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.05986632739816981,0.032844175840769485,0.02702215155740032
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_STRAND_ELONGATION,0.12761323784855685,0.0708380241909744,0.05677521365758245
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.05147236206000208,0.03622566723533439,0.015246694824667693
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0.07430123154736094,0.04397438057370841,0.030326850973652536
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.06434045794129935,0.0410114256961919,0.023329032245107448
GSE135893,macrophages,Proliferating Macrophages,GOBP_TRICARBOXYLIC_ACID_CYCLE,0.0691055272960044,0.03622206588437769,0.032883461411626715
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.06546405523492858,0.04068086452309784,0.024783190711830744
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.07711491027395596,0.04861102789665303,0.028503882377302933
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.05925060006507598,0.03583533863288054,0.02341526143219544
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.06765613537538766,0.04306425974392142,0.02459187563146624
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_DNA_REPLICATION,0.060285826814866515,0.036859253026737517,0.023426573788129
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.035834172960946827,0.02574680819962907,0.010087364761317757
GSE135893,macrophages,Proliferating Macrophages,GOBP_MEIOTIC_SPINDLE_ORGANIZATION,0.10040688795932613,0.06779686784148525,0.03261002011784088
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,0.052564015044724216,0.030009835257119328,0.022554179787604888
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CYCLASE_ACTIVITY,0.05712948929942847,0.03469576401805,0.022433725281378464
GSE135893,macrophages,Proliferating Macrophages,GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,0.05562976130015492,0.035092759505005,0.020537001795149924
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,0.14522680433096172,0.09425847175332601,0.05096833257763571
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.07651473763156647,0.04800789158947386,0.028506846042092603
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.16187152125228663,0.10124067448510177,0.06063084676718486
GSE135893,macrophages,Proliferating Macrophages,GOBP_MICROTUBULE_ANCHORING,0.06382691950220105,0.036322867754856616,0.027504051747344438
GSE135893,macrophages,Proliferating Macrophages,GOBP_HUMORAL_IMMUNE_RESPONSE,0.05713765631440602,0.02911061963350487,0.028027036680901146
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.09274641684064903,0.04880717003855829,0.04393924680209074
GSE135893,macrophages,Proliferating Macrophages,GOBP_COLLAGEN_CATABOLIC_PROCESS,0.05062137164796667,0.027393153444316257,0.023228218203650414
GSE135893,macrophages,Proliferating Macrophages,GOBP_MATERNAL_PLACENTA_DEVELOPMENT,0.048337306615591734,0.035692256786388904,0.01264504982920283
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.06831048830245488,0.038823074916837744,0.02948741338561714
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.05363268307289662,0.02524102621321108,0.02839165685968554
GSE135893,macrophages,Proliferating Macrophages,GOBP_STEROL_BIOSYNTHETIC_PROCESS,0.045195384914801885,0.024740040460015836,0.02045534445478605
GSE135893,macrophages,Proliferating Macrophages,GOBP_DNA_CONFORMATION_CHANGE,0.11224122622737269,0.06757027981303346,0.04467094641433923
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION,0.06013775130025754,0.03425351212612821,0.025884239174129325
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.08152724369312217,0.046384830014372956,0.035142413678749214
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_METABOLIC_PROCESS,0.06578096859145177,0.04263972765412798,0.02314124093732379
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,0.0758344610673654,0.04251966335573486,0.03331479771163054
GSE135893,macrophages,Proliferating Macrophages,GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,0.08299783812048554,0.05171427650651979,0.031283561613965755
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOKINESIS,0.07270813174497373,0.04690832860393643,0.025799803141037303
GSE135893,macrophages,Proliferating Macrophages,GOBP_DENDRITIC_CELL_CHEMOTAXIS,0.09260675259469188,0.05389346939792966,0.03871328319676222
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRION_ORGANIZATION,0.05744872307388647,0.03329836641130826,0.024150356662578205
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.06917463487613658,0.04334699643315095,0.025827638442985627
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.12086258003880433,0.06965727100517022,0.051205309033634114
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CYTOKINESIS,0.06998939899998445,0.047822640055509305,0.022166758944475146
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.10313640345469345,0.04911465642720826,0.05402174702748519
GSE135893,macrophages,Proliferating Macrophages,GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,0.0987618516832564,0.054342965419270944,0.04441888626398545
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_NEDDYLATION,0.056195850238779176,0.031456464012989,0.024739386225790173
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,0.08026490436789341,0.05111474252430416,0.029150161843589248
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,0.05755944969598844,0.03241489445265332,0.025144555243335122
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,0.07378247869467329,0.037815843192312674,0.035966635502360615
GSE135893,macrophages,Proliferating Macrophages,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,0.05475688574475212,0.024398419932959374,0.030358465811792745
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.05808664365838807,0.033690949501846396,0.02439569415654167
GSE135893,macrophages,Proliferating Macrophages,GOBP_RESPONSE_TO_CHEMOKINE,0.04820272479063887,0.0287642224210742,0.01943850236956467
GSE135893,macrophages,Proliferating Macrophages,GOBP_SPINDLE_ASSEMBLY,0.08249658037382733,0.051329096189836006,0.031167484183991324
GSE135893,macrophages,Proliferating Macrophages,GOBP_KINETOCHORE_ORGANIZATION,0.22763739046500484,0.13646961322651477,0.09116777723849007
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.07484974059618235,0.04451416779224398,0.030335572803938372
GSE135893,macrophages,Proliferating Macrophages,GOBP_AMP_METABOLIC_PROCESS,0.0691183725842886,0.04375081087911125,0.02536756170517735
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.06497207778116391,0.040235626167254866,0.024736451613909048
GSE135893,macrophages,Proliferating Macrophages,GOBP_MEMBRANE_BIOGENESIS,0.050828598256258885,0.03291954243547848,0.017909055820780402
GSE135893,macrophages,Proliferating Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,0.05376221470871486,0.0244082541547941,0.029353960553920762
GSE135893,macrophages,Proliferating Macrophages,GOBP_SPINDLE_ORGANIZATION,0.09168609421031267,0.05647500002179589,0.03521109418851678
GSE135893,macrophages,Proliferating Macrophages,GOBP_MATURATION_OF_LSU_RRNA,0.06114747510652246,0.034521535765938346,0.02662593934058411
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.06507101008305798,0.04009374453527452,0.024977265547783456
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELL_CYCLE_PHASE_TRANSITION,0.06588801922178769,0.0408424720791498,0.02504554714263789
GSE135893,macrophages,Proliferating Macrophages,GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,0.04894689218685277,0.031972686160946784,0.016974206025905984
GSE135893,macrophages,Proliferating Macrophages,GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,0.1147281315892268,0.07422594633507064,0.040502185254156164
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,0.06263558943669884,0.04698308932639842,0.015652500110300414
GSE135893,macrophages,Proliferating Macrophages,GOBP_GLUTATHIONE_METABOLIC_PROCESS,0.05594569253364651,0.03262418579381197,0.02332150673983454
GSE135893,macrophages,Proliferating Macrophages,GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.05261587949529146,0.03976276904533903,0.01285311044995243
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.051514175254991995,0.03100957757186678,0.020504597683125216
GSE135893,macrophages,Proliferating Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.09135566927387966,0.0460732530166625,0.045282416257217156
GSE135893,macrophages,Proliferating Macrophages,GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.05335035771726482,0.031891927368372326,0.021458430348892492
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.06208734401998577,0.039515033521375025,0.022572310498610748
GSE135893,macrophages,Proliferating Macrophages,GOBP_COLLAGEN_METABOLIC_PROCESS,0.05499818338298922,0.034327131828969834,0.02067105155401939
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.05868823186204671,0.02736306410608959,0.03132516775595712
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,0.06167189952572325,0.03693204938395304,0.024739850141770214
GSE135893,macrophages,Proliferating Macrophages,GOBP_LUNG_CELL_DIFFERENTIATION,0.045986248493603776,0.023679075780986894,0.022307172712616882
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,0.061847681650468334,0.04391650372644625,0.01793117792402208
GSE135893,macrophages,Proliferating Macrophages,GOBP_DECIDUALIZATION,0.04660598169065036,0.03505544028587845,0.011550541404771908
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.049395832038132005,0.024091067422350416,0.02530476461578159
GSE135893,macrophages,Proliferating Macrophages,GOBP_MEMBRANE_RAFT_ORGANIZATION,0.050871290723305686,0.030947020284125302,0.019924270439180384
GSE135893,macrophages,Proliferating Macrophages,GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,0.0620564566278326,0.03960691872247146,0.02244953790536114
