class_key	mouse	human
52130730	Golim4	GOLIM4
52138838	Golm1	GOLM1
52130731	Golph3	GOLPH3
52138021	Golph3l	GOLPH3L
52135387	Golt1a	GOLT1A
52130732	Golt1b	GOLT1B
52129789	Gopc	GOPC
52133610	Gorab	GORAB
52126543	Gorasp1	GORASP1
52139098	Gorasp2	GORASP2
52137841	Gosr1	GOSR1
52137031	Gosr2	GOSR2
52137296	Got1	GOT1
52130135	Got2	GOT2
52142241	Gp5	GP5
52133814	Gp9	GP9
52130739	Gpa33	GPA33
52134796	Gpaa1	GPAA1
52129495	Gpalpp1	GPALPP1
52132560	Gpam	GPAM
52138543	Gpank1	GPANK1
52131506	Gpatch1	GPATCH1
52126750	Gpatch11	GPATCH11
52134706	Gpatch2	GPATCH2
52142242	Gpatch2l	GPATCH2L
52138394	Gpatch3	GPATCH3
52131595	Gpatch4	GPATCH4
52142243	Gpatch8	GPATCH8
52140675	Gpbar1	GPBAR1
52142244	Gpbp1	GPBP1
52129479	Gpbp1l1	GPBP1L1
52130740	Gpc1	GPC1
52139795	Gpc3	GPC3
52127002	Gpc4	GPC4
52130741	Gpc6	GPC6
52135995	Gpcpd1	GPCPD1
52130742	Gpd1	GPD1
52137189	Gpd1l	GPD1L
52126597	Gpd2	GPD2
52130743	Gper1	GPER1
52130211	Gphn	GPHN
52133063	Gpi1	GPI
52132529	Gpkow	GPKOW
52142246	Gpld1	GPLD1
52127510	Gpm6a	GPM6A
52127512	Gpm6b	GPM6B
52137430	Gpn1	GPN1
52125614	Gpn2	GPN2
52125615	Gpn3	GPN3
52129994	Gpr107	GPR107
52142247	Gpr108	GPR108
52134356	Gpr132	GPR132
52130754	Gpr137	GPR137
52140490	Gpr137b	GPR137B
52129956	Gpr137c	GPR137C
52138252	Gpr146	GPR146
52142259	Gpr153	GPR153
52134813	Gpr155	GPR155
52137838	Gpr157	GPR157
52138682	Gpr160	GPR160
52142261	Gpr162	GPR162
52134831	Gpr17	GPR17
52133773	Gpr171	GPR171
52134063	Gpr179	GPR179
52134158	Gpr18	GPR18
52139603	Gpr180	GPR180
52128064	Gpr183	GPR183
52138948	Gpr19	GPR19
52139705	Gpr20	GPR20
52130759	Gpr22	GPR22
52130424	Gpr34	GPR34
52138524	Gpr35	GPR35
52133764	Gpr37l1	GPR37L1
52138996	Gpr39	GPR39
52138001	Gpr55	GPR55
52134697	Gpr65	GPR65
52142265	Gpr68	GPR68
52136091	Gpr85	GPR85
52142268	Gprasp1	GPRASP1
52142270	Gprc5a	GPRC5A
52130769	Gprc5b	GPRC5B
52138539	Gprc5c	GPRC5C
52142272	Gprin1	GPRIN1
52130770	Gprin3	GPRIN3
52131459	Gps1	GPS1
52138897	Gps2	GPS2
52135598	Gpsm1	GPSM1
52138895	Gpsm2	GPSM2
52142273	Gpsm3	GPSM3
52130771	Gpt	GPT
52131835	Gpt2	GPT2
52134834	Gpx2	GPX2
52140133	Gpx3	GPX3
52126463	Gpx4	GPX4
52140134	Gpx5	GPX5
52131399	Gpx7	GPX7
52138792	Gpx8	GPX8
52134426	Gramd1a	GRAMD1A
52134526	Gramd1b	GRAMD1B
52129767	Gramd1c	GRAMD1C
52129741	Gramd4	GRAMD4
52137847	Grap2	GRAP2
52130776	Grb10	GRB10
52140673	Grb14	GRB14
52128779	Grb2	GRB2
52134539	Grb7	GRB7
52131129	Greb1	GREB1
52142276	Grhl1	GRHL1
52130779	Grhl2	GRHL2
52126414	Grhl3	GRHL3
52129085	Grhpr	GRHPR
52133991	Grid2ip	GRID2IP
52140208	Grik4	GRIK4
52140209	Grik5	GRIK5
52132768	Grin2a	GRIN2A
52130783	Grin2c	GRIN2C
52131570	Grin2d	GRIN2D
52130785	Grina	GRINA
52135418	Grip1	GRIP1
52129824	Grip2	GRIP2
52138382	Gripap1	GRIPAP1
52130788	Grk4	GRK4
52135348	Grk5	GRK5
52140519	Grk6	GRK6
52129869	Grm4	GRM4
52130044	Grn	GRN
52138024	Grpel1	GRPEL1
52135463	Grpel2	GRPEL2
52142280	Grsf1	GRSF1
52130791	Grtp1	GRTP1
52126401	Grwd1	GRWD1
52133089	Gsap	GSAP
52142290	Gsdmd	GSDMD
52130300	Gse1	GSE1
52142291	Gsg1	GSG1
52137950	Gsg1l	GSG1L
52130797	Gsk3a	GSK3A
52128989	Gsk3b	GSK3B
52137082	Gskip	GSKIP
52126120	Gsn	GSN
52130798	Gspt1	GSPT1
52139389	Gspt2	GSPT2
52137669	Gsr	GSR
52133483	Gss	GSS
52137712	Gstcd	GSTCD
52134236	Gstk1	GSTK1
52126554	Gstm7	GSTM2
52126553	Gstm5	GSTM3
52126556	Gstm4	GSTM4
52129732	Gsto1	GSTO1
52137558	Gsto2	GSTO2
52137947	Gstz1	GSTZ1
52129301	Gtf2a1	GTF2A1
52137755	Gtf2a2	GTF2A2
52137050	Gtf2b	GTF2B
52134190	Gtf2e1	GTF2E1
52136642	Gtf2e2	GTF2E2
52129664	Gtf2f1	GTF2F1
52130807	Gtf2f2	GTF2F2
52132955	Gtf2h1	GTF2H1
52142292	Gtf2h3	GTF2H3
52132953	Gtf2h4	GTF2H4
52135050	Gtf2h5	GTF2H5
52142293	Gtf2i	GTF2I
52135558	Gtf2ird1	GTF2IRD1
52130664	Gtf3a	GTF3A
52142295	Gtf3c1	GTF3C1
52134513	Gtf3c2	GTF3C2
52131534	Gtf3c3	GTF3C3
52131585	Gtf3c4	GTF3C4
52131941	Gtf3c5	GTF3C5
52138809	Gtf3c6	GTF3C6
52126600	Gtpbp1	GTPBP1
52139466	Gtpbp10	GTPBP10
52130809	Gtpbp2	GTPBP2
52137882	Gtpbp3	GTPBP3
52129910	Gtpbp4	GTPBP4
52129528	Gtpbp6	GTPBP6
52135996	Gtpbp8	GTPBP8
52128993	Gtse1	GTSE1
52130355	Gtsf1	GTSF1
52130648	Guca1b	GUCA1B
52137210	Gucd1	GUCD1
52130813	Gucy2c	GUCY2C
52129604	Guf1	GUF1
52130814	Guk1	GUK1
52134085	Gusb	GUSB
52130695	Gxylt1	GXYLT1
52130696	Gxylt2	GXYLT2
52130138	Gypc	GYPC
52138924	Gys1	GYS1
52140813	Gzf1	GZF1
52134736	Gzma	GZMA
52134735	Gzmk	GZMK
52142302	Gzmm	GZMM
52135069	H6pd	H6PD
52137612	Haao	HAAO
52129729	Habp2	HABP2
52139930	Habp4	HABP4
52134961	Hace1	HACE1
52133075	Hacl1	HACL1
52130853	Hadh	HADH
52126110	Hadha	HADHA
52128759	Hadhb	HADHB
52128455	Hagh	HAGH
52142336	Haghl	HAGHL
52138096	Hal	HAL
52138921	Hao2	HAO2
52135536	Hap1	HAP1
52139265	Hapln3	HAPLN3
52135230	Hapln4	HAPLN4
52130443	Harbi1	HARBI1
52131528	Hars2	HARS2
52125271	Has3	HAS3
52139516	Hat1	HAT1
52134889	Haus1	HAUS1
52128414	Haus2	HAUS2
52133419	Haus3	HAUS3
52139521	Haus4	HAUS4
52137517	Haus5	HAUS5
52128617	Haus6	HAUS6
52131358	Haus7	HAUS7
52128360	Haus8	HAUS8
52132150	Havcr2	HAVCR2
52139426	Hax1	HAX1
52130862	Hbegf	HBEGF
52137294	Hbp1	HBP1
52137008	Hbs1l	HBS1L
52130865	Hccs	HCCS
52128295	Hcfc1	HCFC1
52142341	Hcfc1r1	HCFC1R1
52134917	Hcfc2	HCFC2
52142342	Hck	HCK
52130409	Hcls1	HCLS1
52142343	Hcn1	HCN1
52130867	Hcn2	HCN2
52133938	Hcn3	HCN3
52130868	Hcn4	HCN4
52142344	Hcrtr1	HCRTR1
52127399	Hcst	HCST
52127001	Hdac1	HDAC1
52137120	Hdac10	HDAC10
52139371	Hdac11	HDAC11
52142345	Hdac2	HDAC2
52138744	Hdac3	HDAC3
52140773	Hdac5	HDAC5
52137026	Hdac6	HDAC6
52130872	Hdac7	HDAC7
52137115	Hdac8	HDAC8
52130873	Hdac9	HDAC9
52140245	Hdc	HDC
52129004	Hddc2	HDDC2
52137697	Hddc3	HDDC3
52142346	Hdgf	HDGF
52137734	Hdhd2	HDHD2
52133844	Hdhd3	HDHD3
52126473	Hdlbp	HDLBP
52125684	Heatr1	HEATR1
52139253	Heatr3	HEATR3
52133699	Heatr5a	HEATR5A
52139613	Heatr5b	HEATR5B
52138596	Heatr6	HEATR6
52138202	Hebp1	HEBP1
52136071	Hebp2	HEBP2
52135567	Heca	HECA
52135929	Hectd1	HECTD1
52140463	Hectd2	HECTD2
52137040	Hectd3	HECTD3
52130884	Heg1	HEG1
52131102	Helb	HELB
52126498	Hells	HELLS
52130885	Helq	HELQ
52137137	Helz	HELZ
52130624	Helz2	HELZ2
52135464	Hemgn	HEMGN
52131720	Hemk1	HEMK1
52130886	Henmt1	HENMT1
52130691	Hepacam	HEPACAM
52134642	Hepacam2	HEPACAM2
52142350	Heph	HEPH
52136763	Herc1	HERC1
52129668	Herc2	HERC2
52134828	Herc3	HERC3
52140193	Herc4	HERC4
52130889	Herc6	HERC6
52142351	Herpud1	HERPUD1
52138755	Herpud2	HERPUD2
52126154	Hes1	HES1
52130893	Hes2	HES2
52126910	Hes5	HES5
52130888	Hes6	HES6
52128255	Hes7	HES7
52137845	Hexa	HEXA
52129221	Hexb	HEXB
52129714	Hexim1	HEXIM1
52129713	Hexim2	HEXIM2
52130892	Hey1	HEY1
52130386	Heyl	HEYL
52139375	Hfe	HFE
52130896	Hgf	HGF
52139674	Hgfac	HGFAC
52129935	Hgs	HGS
52139708	Hgsnat	HGSNAT
52142352	Hhat	HHAT
52130895	Hhex	HHEX
52134267	Hhipl2	HHIPL2
52130899	Hibadh	HIBADH
52137796	Hibch	HIBCH
52128230	Hic1	HIC1
52131007	Hic2	HIC2
52130234	Hid1	HID1
52130900	Hif1a	HIF1A
52126534	Hif1an	HIF1AN
52130901	Hif3a	HIF3A
52126501	Higd1a	HIGD1A
52142356	Hilpda	HILPDA
52132493	Hinfp	HINFP
52137638	Hint1	HINT1
52135767	Hint2	HINT2
52131999	Hint3	HINT3
52129174	Hip1	HIP1
52138381	Hip1r	HIP1R
52134092	Hipk1	HIPK1
52126082	Hipk2	HIPK2
52129739	Hipk3	HIPK3
52142357	Hipk4	HIPK4
52129166	Hira	HIRA
52129864	Hirip3	HIRIP3
52135175	Hivep1	HIVEP1
52130910	Hivep2	HIVEP2
52142359	Hjurp	HJURP
52127939	Hk1	HK1
52127940	Hk2	HK2
52126345	Hkdc1	HKDC1
52142361	H2-DMa	HLA-DMA
52125123	H2-Oa	HLA-DOA
52125736	H2-Ob	HLA-DOB
52128220	Hlcs	HLCS
52138123	Hlf	HLF
52136049	Hltf	HLTF
52126238	H13	HM13
52130911	Hmbox1	HMBOX1
52130912	Hmbs	HMBS
52131569	Hmces	HMCES
52129791	Hmg20a	HMG20A
52129599	Hmg20b	HMG20B
52137020	Hmga2	HMGA2
52130915	Hmgb1	HMGB1
52130916	Hmgb2	HMGB2
52128418	Hmgb3	HMGB3
52138788	Hmgcl	HMGCL
52130917	Hmgcr	HMGCR
52138829	Hmgcs1	HMGCS1
52138830	Hmgcs2	HMGCS2
52142365	Hmgn1	HMGN1
52128432	Hmgn2	HMGN2
52128346	Hmgn3	HMGN3
52142366	Hmgn5	HMGN5
52140621	Hmgxb3	HMGXB3
52128826	Hmgxb4	HMGXB4
52136848	Hmmr	HMMR
52129382	Hmox1	HMOX1
52131457	Hmox2	HMOX2
52132713	Hmx2	HMX2
52125272	Hnf1a	HNF1A
52126973	Hnf1b	HNF1B
52128947	Hnf4a	HNF4A
52132769	Hnf4g	HNF4G
52137424	Hnmt	HNMT
52128862	Hnrnpa0	HNRNPA0
52142367	Hnrnpa2b1	HNRNPA2B1
52130972	Hnrnpa3	HNRNPA3
52129705	Hnrnpab	HNRNPAB
52136685	Hnrnpd	HNRNPD
52130974	Hnrnpdl	HNRNPDL
52128787	Hnrnpf	HNRNPF
52128786	Hnrnph1	HNRNPH1
52128788	Hnrnph2	HNRNPH2
52138092	Hnrnph3	HNRNPH3
52130976	Hnrnpk	HNRNPK
52128922	Hnrnpl	HNRNPL
52142368	Hnrnpll	HNRNPLL
52134220	Hnrnpm	HNRNPM
52130977	Hnrnpr	HNRNPR
52129500	Hnrnpu	HNRNPU
52128911	Hnrnpul1	HNRNPUL1
52142369	Hnrnpul2	HNRNPUL2
52130979	Homer1	HOMER1
52137819	Homer2	HOMER2
52130980	Homer3	HOMER3
52126123	Homez	HOMEZ
52135174	Hook1	HOOK1
52139089	Hook2	HOOK2
52137403	Hook3	HOOK3
52130982	Hopx	HOPX
52128279	Hoxa2	HOXA2
52126309	Hoxa3	HOXA3
52131001	Hoxa4	HOXA4
52137371	Hoxa5	HOXA5
52142376	Hoxa7	HOXA7
52129645	Hoxa9	HOXA9
52130953	Hoxb2	HOXB2
52130992	Hoxb3	HOXB3
52128283	Hoxb4	HOXB4
52128274	Hoxb5	HOXB5
52130986	Hoxb6	HOXB6
52129443	Hoxb7	HOXB7
52130255	Hoxb8	HOXB8
52129013	Hp1bp3	HP1BP3
52139109	Hpca	HPCA
52138923	Hpcal1	HPCAL1
52128943	Hpd	HPD
52130127	Hpdl	HPDL
52139180	Hpgd	HPGD
52142379	Hpgds	HPGDS
52134788	Hpn	HPN
52131703	Hps1	HPS1
52138114	Hps3	HPS3
52138843	Hps4	HPS4
52136059	Hps5	HPS5
52142380	Hps6	HPS6
52131707	Hpse	HPSE
52142381	Hr	HR
52131005	Hras	HRAS
52142382	Hrc	HRC
52140160	Hrh1	HRH1
52131008	Hrh2	HRH2
52135981	Hrh3	HRH3
52133965	Hrh4	HRH4
52133818	Hs1bp3	HS1BP3
52131015	Hs2st1	HS2ST1
52125044	Hs3st1	HS3ST1
52125047	Hs3st3a1	HS3ST3A1
52125046	Hs3st3b1	HS3ST3B1
52140368	Hs3st6	HS3ST6
52125058	Hs6st1	HS6ST1
52129086	Hs6st2	HS6ST2
52131016	Hsbp1	HSBP1
52142388	Hsbp1l1	HSBP1L1
52134341	Hscb	HSCB
52131017	Hsd11b1	HSD11B1
52137216	Hsd11b2	HSD11B2
52130852	Hsd17b10	HSD17B10
52142389	Hsd17b11	HSD17B11
52128985	Hsd17b12	HSD17B12
52142390	Hsd17b13	HSD17B13
52128994	Hsd17b14	HSD17B14
52139924	Hsd17b2	HSD17B2
52127412	Hsd17b4	HSD17B4
52133324	Hsd17b6	HSD17B6
52138274	Hsd17b7	HSD17B7
52129428	Hsd3b7	HSD3B7
52134142	Hsdl1	HSDL1
52136873	Hsdl2	HSDL2
52131019	Hsf1	HSF1
52137387	Hsf2	HSF2
52129006	Hsf2bp	HSF2BP
52137936	Hsf4	HSF4
52137337	Hsh2d	HSH2D
52138223	Hspa12a	HSPA12A
52138429	Hspa13	HSPA13
52128252	Hspa1a	HSPA1A
52128253	Hspa1b	HSPA1B
52128254	Hspa1l	HSPA1L
52142392	Hspa2	HSPA2
52131024	Hspa4	HSPA4
52129238	Hspa4l	HSPA4L
52125761	Hspa5	HSPA5
52130880	Hspa8	HSPA8
52126541	Hspa9	HSPA9
52126178	Hspb1	HSPB1
52131025	Hspb6	HSPB6
52129253	Hspb8	HSPB8
52137442	Hspbap1	HSPBAP1
52131049	Hspbp1	HSPBP1
52126606	Hspd1	HSPD1
52133051	Hspg2	HSPG2
52131021	Hsph1	HSPH1
52128761	Htatip2	HTATIP2
52139057	Htatsf1	HTATSF1
52134428	Htr4	HTR4
52131037	Htra1	HTRA1
52131038	Htra2	HTRA2
52139383	Htra3	HTRA3
52128280	Htt	HTT
52131888	Hunk	HUNK
52138460	Hus1	HUS1
52133543	Huwe1	HUWE1
52139419	Hvcn1	HVCN1
52138065	Hyal1	HYAL1
52131039	Hyal2	HYAL2
52135296	Hyal3	HYAL3
52133753	Hykk	HYKK
52135401	Hyls1	HYLS1
52131120	Hyou1	HYOU1
52138520	Hypk	HYPK
52131620	Iah1	IAH1
52142395	Iars2	IARS2
52138217	Iba57	IBA57
52129960	Ibtk	IBTK
52139502	Ica1	ICA1
52126571	Ica1l	ICA1L
52134452	Icam1	ICAM1
52133579	Icam2	ICAM2
52142397	Icam4	ICAM4
52131364	Icmt	ICMT
52142400	Icosl	ICOSLG
52126129	Id1	ID1
52126302	Id2	ID2
52128228	Id3	ID3
52126455	Id4	ID4
52138446	Ide	IDE
52126617	Idh1	IDH1
52136813	Idh2	IDH2
52138808	Idh3a	IDH3A
52142401	Idh3b	IDH3B
52128322	Idh3g	IDH3G
52137974	Idi1	IDI1
52142403	Idnk	IDNK
52131144	Ido1	IDO1
52138310	Ids	IDS
52133932	Idua	IDUA
52128682	Ier2	IER2
52131623	Ier3	IER3
52131027	Ier3ip1	IER3IP1
52135928	Ier5	IER5
52129796	Ier5l	IER5L
52131146	Iffo1	IFFO1
52131147	Iffo2	IFFO2
52140453	Ifi35	IFI35
52128981	Ifi44	IFI44
52132399	Ifih1	IFIH1
52131151	Ifit2	IFIT2
52127197	Ifnar1	IFNAR1
52127193	Ifnar2	IFNAR2
52127192	Ifngr1	IFNGR1
52127198	Ifngr2	IFNGR2
52127194	Ifnlr1	IFNLR1
52131504	Ifrd1	IFRD1
52129126	Ifrd2	IFRD2
52139193	Ift122	IFT122
52134040	Ift140	IFT140
52132239	Ift172	IFT172
52137627	Ift20	IFT20
52133275	Ift27	IFT27
52142412	Ift43	IFT43
52140244	Ift46	IFT46
52139897	Ift52	IFT52
52127293	Ift57	IFT57
52139397	Ift74	IFT74
52137249	Ift80	IFT80
52126868	Ift81	IFT81
52128854	Ift88	IFT88
52126265	Igdcc4	IGDCC4
52131198	Igf1r	IGF1R
52128289	Igf2	IGF2
52142413	Igf2os	IGF2-AS
52129162	Igf2bp1	IGF2BP1
52131194	Igf2bp2	IGF2BP2
52128037	Igf2bp3	IGF2BP3
52127018	Igf2r	IGF2R
52131195	Igfbp2	IGFBP2
52131196	Igfbp3	IGFBP3
52142414	Igfbp4	IGFBP4
52140386	Igfbp6	IGFBP6
52125283	Igfbp7	IGFBP7
52142415	Igfbpl1	IGFBPL1
52140765	Igflr1	IGFLR1
52131201	Ighmbp2	IGHMBP2
52142486	Igsf11	IGSF11
52137873	Igsf21	IGSF21
52142487	Igsf23	IGSF23
52134520	Igsf3	IGSF3
52131282	Igsf5	IGSF5
52140513	Igsf6	IGSF6
52139195	Igsf8	IGSF8
52131591	Igsf9	IGSF9
52131887	Igsf9b	IGSF9B
52128073	Ihh	IHH
52136862	Ik	IK
52136011	Ikbip	IKBIP
52131287	Ikbkb	IKBKB
52131288	Ikbke	IKBKE
52130091	Ikbkg	IKBKG
52131285	Ikzf1	IKZF1
52136009	Ikzf2	IKZF2
52142489	Ikzf3	IKZF3
52135128	Ikzf4	IKZF4
52136868	Ikzf5	IKZF5
52138659	Il10	IL10
52127199	Il10ra	IL10RA
52127196	Il10rb	IL10RB
52140006	Il11	IL11
52135061	Il12rb1	IL12RB1
52131307	Il12rb2	IL12RB2
52131308	Il13ra1	IL13RA1
52140023	Il15	IL15
52138683	Il15ra	IL15RA
52140777	Il16	IL16
52138644	Il17d	IL17D
52134951	Il17ra	IL17RA
52142491	Il17rb	IL17RB
52130425	Il17rc	IL17RC
52126228	Il17rd	IL17RD
52142492	Il17re	IL17RE
52142493	Il18	IL18
52142494	Il18bp	IL18BP
52142495	Il18r1	IL18R1
52142496	Il18rap	IL18RAP
52137808	Il1b	IL1B
52142499	Il1r1	IL1R1
52142500	Il1r2	IL1R2
52139733	Il1rap	IL1RAP
52131313	Il1rn	IL1RN
52142502	Il2	IL2
52142503	Il20rb	IL20RB
52131316	Il21r	IL21R
52127195	Il22ra1	IL22RA1
52142505	Il23a	IL23A
52142509	Il27ra	IL27RA
52140249	Il2rb	IL2RB
52131318	Il2rg	IL2RG
52142514	Il33	IL33
52134483	Il34	IL34
52142516	Il3ra	IL3RA
52127941	Il4ra	IL4R
52140248	Il6ra	IL6R
52130736	Il6st	IL6ST
52142520	Il7	IL7
52140252	Il7r	IL7R
52129621	Ildr1	ILDR1
52136824	Ilf2	ILF2
52129390	Ilf3	ILF3
52132257	Ilk	ILK
52138470	Ilkap	ILKAP
52142523	Immp1l	IMMP1L
52137414	Immp2l	IMMP2L
52132472	Immt	IMMT
52138839	Imp3	IMP3
52139320	Imp4	IMP4
52137429	Impa1	IMPA1
52137700	Impa2	IMPA2
52137625	Impact	IMPACT
52131113	Impdh1	IMPDH1
52126491	Impdh2	IMPDH2
52132022	Impg2	IMPG2
52128263	Ina	INA
52142525	Inca1	INCA1
52133506	Incenp	INCENP
52140853	Inf2	INF2
52138085	Ing1	ING1
52129768	Ing2	ING2
52139797	Ing3	ING3
52136754	Ing4	ING4
52132026	Ing5	ING5
52142526	Inhbc	INHBC
52138790	Inip	INIP
52139818	Inmt	INMT
52134509	Ino80	INO80
52138183	Ino80b	INO80B
52130228	Ino80c	INO80C
52134908	Ino80d	INO80D
52134937	Ino80e	INO80E
52134091	Inpp1	INPP1
52132027	Inpp4a	INPP4A
52134465	Inpp4b	INPP4B
52142529	Inpp5a	INPP5A
52134147	Inpp5b	INPP5B
52133686	Inpp5d	INPP5D
52131880	Inpp5e	INPP5E
52131702	Inpp5f	INPP5F
52134856	Inpp5j	INPP5J
52129308	Inpp5k	INPP5K
52129537	Inppl1	INPPL1
52142530	Insc	INSC
52128927	Insig1	INSIG1
52139802	Insig2	INSIG2
52142531	Insl6	INSL6
52129275	Insm1	INSM1
52132042	Insr	INSR
52142533	Insrr	INSRR
52128400	Ints1	INTS1
52129402	Ints10	INTS10
52137200	Ints12	INTS12
52137660	Ints2	INTS2
52135517	Ints3	INTS3
52134926	Ints4	INTS4
52139710	Ints5	INTS5
52127423	Ints6	INTS6
52126999	Ints7	INTS7
52137807	Ints8	INTS8
52131711	Ints9	INTS9
52140613	Intu	INTU
52137166	Invs	INVS
52140581	Ip6k1	IP6K1
52126134	Ip6k2	IP6K2
52138284	Ipcef1	IPCEF1
52132035	Ipmk	IPMK
52139357	Ipo11	IPO11
52132036	Ipo13	IPO13
52134215	Ipo4	IPO4
52142536	Ipo5	IPO5
52128830	Ipo7	IPO7
52133863	Ipo8	IPO8
52137010	Ipo9	IPO9
52132175	Ipp	IPP
52132034	Ippk	IPPK
52132756	Iqcb1	IQCB1
52135683	Iqcc	IQCC
52135337	Iqce	IQCE
52138652	Iqck	IQCK
52131884	Iqgap1	IQGAP1
52129332	Iqgap2	IQGAP2
52140895	Iqgap3	IQGAP3
52135640	Iqsec1	IQSEC1
52132040	Iqsec2	IQSEC2
52140231	Irak1	IRAK1
52137896	Irak1bp1	IRAK1BP1
52142545	Irak2	IRAK2
52135079	Irak3	IRAK3
52138710	Irak4	IRAK4
52131892	Ireb2	IREB2
52132044	Irf1	IRF1
52132045	Irf2	IRF2
52135355	Irf2bp1	IRF2BP1
52130106	Irf2bp2	IRF2BP2
52137041	Irf2bpl	IRF2BPL
52140236	Irf3	IRF3
52132046	Irf4	IRF4
52131926	Irf5	IRF5
52138877	Irf6	IRF6
52137349	Irf7	IRF7
52139441	Irf8	IRF8
52132054	Irf9	IRF9
52142549	Irgq	IRGQ
52128906	Irs1	IRS1
52132050	Irs2	IRS2
52139015	Irx2	IRX2
52130954	Irx3	IRX3
52135237	Isca2	ISCA2
52132053	Iscu	ISCU
52130516	Isg15	ISG15
52140472	Isg20	ISG20
52138510	Isg20l2	ISG20L2
52132055	Isl1	ISL1
52137560	Islr2	ISLR2
52138241	Isoc1	ISOC1
52128768	Ist1	IST1
52142551	Isyna1	ISYNA1
52132059	Itch	ITCH
52142552	Itfg1	ITFG1
52131598	Itfg2	ITFG2
52135515	Itga1	ITGA1
52135394	Itga10	ITGA10
52126828	Itga2	ITGA2
52126825	Itga2b	ITGA2B
52125665	Itga3	ITGA3
52134787	Itga4	ITGA4
52125722	Itga5	ITGA5
52129087	Itga6	ITGA6
52140147	Itga7	ITGA7
52138873	Itga9	ITGA9
52126806	Itgad	ITGAD
52132062	Itgae	ITGAE
52140847	Itgal	ITGAL
52126808	Itgam	ITGAM
52138025	Itgav	ITGAV
52126807	Itgax	ITGAX
52125725	Itgb1	ITGB1
52135525	Itgb1bp1	ITGB1BP1
52131107	Itgb1bp2	ITGB1BP2
52132031	Itgb3	ITGB3
52135068	Itgb3bp	ITGB3BP
52130420	Itgb4	ITGB4
52137215	Itgb5	ITGB5
52132016	Itgb6	ITGB6
52140495	Itgb7	ITGB7
52131492	Itgb8	ITGB8
52132065	Itih3	ITIH3
52135388	Itih5	ITIH5
52128275	Itk	ITK
52142554	Itm2a	ITM2A
52129124	Itm2b	ITM2B
52130104	Itm2c	ITM2C
52134824	Itpa	ITPA
52132067	Itpk1	ITPK1
52142555	Itpka	ITPKA
52134772	Itpkb	ITPKB
52129001	Itpkc	ITPKC
52132068	Itpr1	ITPR1
52135221	Itpr2	ITPR2
52135112	Itpr3	ITPR3
52142556	Itpripl1	ITPRIPL1
52135935	Itsn1	ITSN1
52127487	Itsn2	ITSN2
52133455	Ivd	IVD
52126107	Ivns1abp	IVNS1ABP
52142559	Iws1	IWS1
52134636	Iyd	IYD
52142560	Izumo1	IZUMO1
52142563	Izumo4	IZUMO4
52126248	Jag1	JAG1
52132072	Jag2	JAG2
52136743	Jagn1	JAGN1
52128262	Jak1	JAK1
52132073	Jak2	JAK2
52133529	Jak3	JAK3
52133954	Jakmip1	JAKMIP1
52134942	Jakmip2	JAKMIP2
52132074	Jam3	JAM3
52132075	Jarid2	JARID2
52133644	Jazf1	JAZF1
52130398	Jdp2	JDP2
52138917	Jkamp	JKAMP
52135280	Jmjd1c	JMJD1C
52138272	Jmjd4	JMJD4
52132083	Jmjd6	JMJD6
52137718	Jmjd7	JMJD7
52140722	Jmjd8	JMJD8
52139218	Jmy	JMY
52138239	Josd1	JOSD1
52138746	Josd2	JOSD2
52132087	Jph1	JPH1
52142567	Jph4	JPH4
52142568	Jpx	JPX
52142569	Jrk	JRK
52142570	Jrkl	JRKL
52134171	Jtb	JTB
52127029	Jun	JUN
52132089	Junb	JUNB
52142572	Jund	JUND
52126576	Jup	JUP
52135510	Kalrn	KALRN
52125407	Kank1	KANK1
52133695	Kank2	KANK2
52132619	Kank3	KANK3
52134550	Kansl1	KANSL1
52135889	Kansl1l	KANSL1L
52131076	Kansl2	KANSL2
52128884	Kansl3	KANSL3
52130610	Kat2a	KAT2A
52133010	Kat2b	KAT2B
52131030	Kat5	KAT5
52125775	Kat6a	KAT6A
52131132	Kat6b	KAT6B
52129863	Kat7	KAT7
52132598	Kat8	KAT8
52135101	Katna1	KATNA1
52137526	Katnal1	KATNAL1
52138022	Katnal2	KATNAL2
52137263	Katnb1	KATNB1
52129579	Katnbl1	KATNBL1
52138527	Kazald1	KAZALD1
52128512	Kazn	KAZN
52142576	Kbtbd11	KBTBD11
52132171	Kbtbd12	KBTBD12
52131748	Kbtbd2	KBTBD2
52142577	Kbtbd3	KBTBD3
52138779	Kbtbd4	KBTBD4
52126507	Kbtbd8	KBTBD8
52138989	Kcmf1	KCMF1
52132100	Kcnab1	KCNAB1
52138513	Kcnab2	KCNAB2
52142579	Kcnab3	KCNAB3
52140410	Kcnb1	KCNB1
52132102	Kcnc1	KCNC1
52132187	Kcnc3	KCNC3
52135770	Kcnd1	KCND1
52137186	Kcnd3	KCND3
52142582	Kcne3	KCNE3
52132103	Kcnf1	KCNF1
52140487	Kcng2	KCNG2
52132105	Kcnh1	KCNH1
52132106	Kcnh2	KCNH2
52128141	Kcnh3	KCNH3
52125810	Kcnh6	KCNH6
52132109	Kcnh7	KCNH7
52134208	Kcnh8	KCNH8
52134819	Kcnip2	KCNIP2
52127240	Kcnip3	KCNIP3
52132071	Kcnj13	KCNJ13
52132153	Kcnj14	KCNJ14
52140881	Kcnj15	KCNJ15
